"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"1296389890",,"bta_1296389890_TX_1949_023_002","TX","1949","023","002","Vol. 23, No. 2"
"1296389890",,"bta_1296389890_TX_1949_023_001","TX","1949","023","001","Vol. 23, No. 1"
"1296389890",,"bta_1296389890_TX_1965_039_004","TX","1965","039","004","Vol. 39, No. 4"
"1296389890",,"bta_1296389890_TX_1965_039_005","TX","1965","039","005","Vol. 39, No. 5"
"1296389890",,"bta_1296389890_TX_1948_022_005","TX","1948","022","005","Vol. 22, No. 5"
"1296389890",,"bta_1296389890_TX_1948_022_004","TX","1948","022","004","Vol. 22, No. 4"
"1296389890",,"bta_1296389890_TX_1948_022_003","TX","1948","022","003","Vol. 22, No. 3"
"1296389890",,"bta_1296389890_TX_1948_022_002","TX","1948","022","002","Vol. 22, No. 2"
"1296389890",,"bta_1296389890_TX_1948_022_001","TX","1948","022","001","Vol. 22, No. 1"
"1296389890",,"bta_1296389890_TX_1947_021_004","TX","1947","021","004","Vol. 21, No. 4"
"1296389890",,"bta_1296389890_TX_1947_021_003","TX","1947","021","003","Vol. 21, No. 3"
"1296389890",,"bta_1296389890_TX_1941_015_002","TX","1941","015","002","Vol. 15, No. 2"
"1296389890",,"bta_1296389890_TX_1939_013_004","TX","1939","013","004","Vol. 13, No. 4"
"1296389890",,"bta_1296389890_TX_1938_012_001","TX","1938","012","001","Vol. 12, No. 1"
"1296389890",,"bta_1296389890_TX_1938_011_004","TX","1938","011","004","Vol. 11, No. 4"
"1296389890",,"bta_1296389890_TX_1937_011_003","TX","1937","011","003","Vol. 11, No. 3"
"1296389890",,"bta_1296389890_TX_1937_011_001","TX","1937","011","001","Vol. 11, No. 1"
"1296389890",,"bta_1296389890_TX_1937_010_004","TX","1937","010","004","Vol. 10, No. 4"
"1296389890",,"bta_1296389890_TX_1935_009_002","TX","1935","009","002","Vol. 9, No. 2"
"1296389890",,"bta_1296389890_TX_1965_038_007","TX","1965","038","007","Vol. 38, No. 7"
"1296389890",,"bta_1296389890_TX_1966_038_008","TX","1966","038","008","Vol. 38, No. 8"
"1296389890",,"bta_1296389890_TX_1966_038_009","TX","1966","038","009","Vol. 38, No. 9"
"1296389890",,"bta_1296389890_TX_1935_009_001","TX","1935","009","001","Vol. 9, No. 1"
"1296389890",,"bta_1296389890_TX_1935_008_004","TX","1935","008","004","Vol. 8, No. 4"
"1296389890",,"bta_1296389890_TX_1934_008_002","TX","1934","008","002","Vol. 8, No. 2"
"1296389890",,"bta_1296389890_TX_1933_007_002","TX","1933","007","002","Vol. 7, No. 2"
"1296389890",,"bta_1296389890_TX_1933_007_001","TX","1933","007","001","Vol. 7, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1943_012_002","WV","1943","012","002","Vol. 12, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1933_004_001","WV","1933","004","001","Vol. 4, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1953_020_003","WV","1953","020","003","Vol. 20, No. 3"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1954_021_001","WV","1954","021","001","Vol. 21, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1952_021_002","WV","1952","021","002","Vol. 21, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1944_013_001","WV","1944","013","001","Vol. 13, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1937_008_002","WV","1937","008","002","Vol. 8, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1947_016_002","WV","1947","016","002","Vol. 16, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1948_017_001","WV","1948","017","001","Vol. 17, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1936_007_002","WV","1936","007","002","Vol. 7, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1938_009_002","WV","1938","009","002","Vol. 9, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1954_021_004","WV","1954","021","004","Vol. 21, No. 4"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1949_018_001","WV","1949","018","001","Vol. 18, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1939_010_003","WV","1939","010","003","Vol. 10, No. 3"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1949_018_002","WV","1949","018","002","Vol. 18, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1954_021_002","WV","1954","021","002","Vol. 21, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1950_019_001","WV","1950","019","001","Vol. 19, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1933_004_003","WV","1933","004","003","Vol. 4, No. 3"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1939_009_002","WV","1939","009","002","Vol. 9, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1953_020_001","WV","1953","020","001","Vol. 20, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1945_014_001","WV","1945","014","001","Vol. 14, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1947_016_001","WV","1947","016","001","Vol. 16, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1929_001_002","WV","1929","001","002","Vol. 1, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1953_020_002","WV","1953","020","002","Vol. 20, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1940_011_002","WV","1940","011","002","Vol. 11, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1934_005_001","WV","1934","005","001","Vol. 5, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1951_020_002","WV","1951","020","002","Vol. 20, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1954_021_003","WV","1954","021","003","Vol. 21, No. 3"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1933_004_002","WV","1933","004","002","Vol. 4, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1932_003_002","WV","1932","003","002","Vol. 3, No. 2"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1939_010_002","WV","1939","010","002","Vol. 10, No. 1 [inside says 2]"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1933_012_003","US","1933","012","003","Vol. 12, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_009_006","US","1929","009","006","Vol. 9, No. 6"
"16508890","The Herald","bta_16508890_GA_1969_036_004","GA","1969","036","004","Vol. 36, No. 4"
"16508890","The Herald","bta_16508890_GA_1969_035_004","GA","1969","035","004","Vol. 35, No. 4"
"16508890","The Herald","bta_16508890_GA_1968_035_001","GA","1968","035","001","Vol. 35, No. 4"
"16508890","The Herald","bta_16508890_GA_1969_035_006","GA","1969","035","006","Vol. 35, No. 6"
"16508890","The Herald","bta_16508890_GA_1968_035_002","GA","1968","035","002","Vol. 35, No. 2"
"16508890","The Herald","bta_16508890_GA_1968_034_004","GA","1968","034","004","Vol. 34, No. 4"
"16508890","The Herald","bta_16508890_GA_1969_035_005","GA","1969","035","005","Vol. 35, No. 5"
"16508890","The Herald","bta_16508890_GA_1966_032_003","GA","1966","032","003","Vol. 32, No. 3"
"16508890","The Herald","bta_16508890_GA_1963_029_004","GA","1963","029","004","Vol. 29, No. 4"
"16508890","The Herald","bta_16508890_GA_1967_034_002","GA","1967","034","002","Vol. 34, No. 2"
"16508890","The Herald","bta_16508890_GA_1967_034_001","GA","1967","034","001","Vol. 34, No. 1"
"16508890","The Herald","bta_16508890_GA_1966_033_002","GA","1966","033","002","Vol. 33, No. 2"
"16508890","The Herald","bta_16508890_GA_1965_032_002","GA","1965","032","002","Vol. 32, No. 2"
"16508890","The Herald","bta_16508890_GA_1964_031_001","GA","1964","031","001","Vol. 31, No. 1"
"16508890","The Herald","bta_16508890_GA_1963_030_001","GA","1963","030","001","Vol. 30, No. 1"
"16508890","The Herald","bta_16508890_GA_1965_031_004","GA","1965","031","004","Vol. 31, No. 4"
"16508890","The Herald","bta_16508890_GA_1965_031_003","GA","1965","031","003","Vol. 31, No. 3"
"16508890","The Herald","bta_16508890_GA_1964_031_002","GA","1964","031","002","Vol. 31, No. 2"
"16508890","The Herald","bta_16508890_GA_1961_028_002","GA","1961","028","002","Vol. 28, No. 2"
"16508890","The Herald","bta_16508890_GA_1967_033_004","GA","1967","033","004","Vol. 33, No. 4"
"16508890","The Herald","bta_16508890_GA_1961_028_001","GA","1961","028","001","Vol. 28, No. 1"
"16508890","The Herald","bta_16508890_GA_1961_027_002","GA","1961","027","002","Vol. 27, No. 2"
"16508890","The Herald","bta_16508890_GA_1958_024_003","GA","1958","024","003","Vol. 24, No. 3"
"16508890","The Herald","bta_16508890_GA_1958_024_004","GA","1958","024","004","Vol. 24, No. 3"
"16508890","The Herald","bta_16508890_GA_1963_030_002","GA","1963","030","002","Vol. 30, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1930_007_003","VA","1930","007","003","Vol. 7, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1934_011_002","VA","1934","011","002","Vol. 11, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1938_015_002","VA","1938","015","002","Vol. 15, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1937_014_002","VA","1937","014","002","Vol. 14, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1937_014_001","VA","1937","014","001","Vol. 14, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1937_014_004","VA","1937","014","004","Vol. 14, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1937_014_003","VA","1937","014","003","Vol. 14, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1938_015_003","VA","1938","015","003","Vol. 15, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1924_004_004","US","1924","004","004","Vol. 4, No. 4"
"1319737158","MTA Newsletter","bta_1319737158_MS_1963_002_002","MS","1963","002","002","Vol. 2, No. 2"
"1346569827","Yearbook","bta_1346569827_AL_1930-1931","AL","1930-1931",,,"Yearbook"
"40370957","VTA Bulletin","bta_40370957_VA_1962_044_001","VA","1962","044","001","Vol. 44, No. 1"
"16508890","The Herald","bta_16508890_GA_1943_010_002","GA","1943","010","002","Vol. 10, No. 2"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1938_016_001","US","1938","016","001","Vol. 16, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1964_037_001","TN","1964","037","001","Vol. 37, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1964_036_008","TN","1964","036","008","Vol. 36, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1965_037_004","TN","1965","037","004","Vol. 37, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1964_037_003","TN","1964","037","003","Vol. 37, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1964_037_002","TN","1964","037","002","Vol. 37, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1964_036_007","TN","1964","036","007","Vol. 36, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1964_036_006","TN","1964","036","006","Vol. 36, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1964_036_005","TN","1964","036","005","Vol. 36, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1964_036_004","TN","1964","036","004","Vol. 36, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1963_035_007","TN","1963","035","007","Vol. 35, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1963_036_003","TN","1963","036","003","Vol. 36, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1963_036_002","TN","1963","036","002","Vol. 36, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1963_036_001","TN","1963","036","001","Vol. 36, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1963_035_008","TN","1963","035","008","Vol. 35, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1963_035_006","TN","1963","035","006","Vol. 35, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1962_035_001","TN","1962","035","001","Vol. 35, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1962_034_008","TN","1962","034","008","Vol. 34, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1962_035_003","TN","1962","035","003","Vol. 35, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1962_035_002","TN","1962","035","002","Vol. 35, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1963_035_005","TN","1963","035","005","Vol. 35, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1963_035_004","TN","1963","035","004","Vol. 35, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1962_034_007","TN","1962","034","007","Vol. 34, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1962_034_006","TN","1962","034","006","Vol. 34, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1960_032_005","TN","1960","032","005","Vol. 32, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1959_032_001","TN","1959","032","001","Vol. 32, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1961_033_007","TN","1961","033","007","Vol. 33, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1966_039_002","TN","1966","039","002","Vol. 39, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1966_038_004","TN","1966","038","004","Vol. 38, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1957_030_002","TN","1957","030","002","Vol. 30, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1965_038_003","TN","1965","038","003","Vol. 38, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1957_030_003","TN","1957","030","003","Vol. 30, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1966_039_003","TN","1966","039","003","Vol. 39, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1961_033_006","TN","1961","033","006","Vol. 33, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1959_031_008","TN","1959","031","008","Vol. 31, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1960_032_004","TN","1960","032","004","Vol. 32, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1965_037_005","TN","1965","037","005","Vol. 37, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1958_030_004","TN","1958","030","004","Vol. 30, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1960_033_003","TN","1960","033","003","Vol. 33, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1958_030_008","TN","1958","030","008","Vol. 30, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1958_031_003","TN","1958","031","003","Vol. 31, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1962_034_005","TN","1962","034","005","Vol. 34, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1962_034_004","TN","1962","034","004","Vol. 34, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1958_031_002","TN","1958","031","002","Vol. 31, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1960_033_002","TN","1960","033","002","Vol. 33, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1958_031_001","TN","1958","031","001","Vol. 31, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1958_030_005","TN","1958","030","005","Vol. 30, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1958_030_006","TN","1958","030","006","Vol. 30, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1965_037_007","TN","1965","037","007","Vol. 37, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1961_033_005","TN","1961","033","005","Vol. 33, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1961_034_003","TN","1961","034","003","Vol. 34, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1959_031_005","TN","1959","031","005","Vol. 31, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1960_033_001","TN","1960","033","001","Vol. 33, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1960_032_008","TN","1960","032","008","Vol. 32, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1959_031_004","TN","1959","031","004","Vol. 31, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1961_034_002","TN","1961","034","002","Vol. 34, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1958_030_007","TN","1958","030","007","Vol. 30, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1965_037_006","TN","1965","037","006","Vol. 37, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1961_033_004","TN","1961","033","004","Vol. 33, No. 4"
"9974059","Broadcaster","bta_9974059_TN_1961_034_001","TN","1961","034","001","Vol. 34, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1959_031_007","TN","1959","031","007","Vol. 31, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1960_032_007","TN","1960","032","007","Vol. 32, No. 7"
"9974059","Broadcaster","bta_9974059_TN_1966_038_006","TN","1966","038","006","Vol. 38, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1959_032_003","TN","1959","032","003","Vol. 32, No. 3"
"9974059","Broadcaster","bta_9974059_TN_1957_029_008","TN","1957","029","008","Vol. 29, No. 8"
"9974059","Broadcaster","bta_9974059_TN_1965_038_002","TN","1965","038","002","Vol. 38, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1957_030_001","TN","1957","030","001","Vol. 30, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1965_038_001","TN","1965","038","001","Vol. 38, No. 1"
"9974059","Broadcaster","bta_9974059_TN_1959_032_002","TN","1959","032","002","Vol. 32, No. 2"
"9974059","Broadcaster","bta_9974059_TN_1960_032_006","TN","1960","032","006","Vol. 32, No. 6"
"9974059","Broadcaster","bta_9974059_TN_1966_038_005","TN","1966","038","005","Vol. 38, No. 5"
"9974059","Broadcaster","bta_9974059_TN_1959_031_006","TN","1959","031","006","Vol. 31, No. 6"
